-1,24.97138023376465,201.57342529296875,33.75876235961914,0.3192015588283539,0.2736872136592865,0.16034920513629913,0.12053101509809494,0.12731027603149414,-0.9845122694969177,7.1840291023254395,186.58062744140625,98.1340103149414,-22.10285186767578,155.64649963378906,337.3528747558594,100,45.696754455566406,16.610929489135742,"(36.4631, 187.235, 85.9126)","(36.4631, 187.235, 85.9126)","(0, 0, 0)","(36.4631, 187.235, 85.9126)","(73.5412, 201.48, 64.9284)","(-0.825378, -0.317097, 0.46712)","(73.5412, 201.48, 64.9284)","(97.6293, 210.165, 49.4982)","(-0.805737, -0.290503, 0.516136)","(97.6293, 210.165, 49.4982)","(114.216, 216.194, 39.0286)","(-0.808309, -0.293836, 0.510192)",101,51.563690185546875,15.86676025390625,"(25.7296, 204.256, 78.8325)","(48.9993, 215.23, 17.8279)","(-0.351465, -0.165747, 0.921412)","(48.9993, 215.23, 17.8279)","(57.911, 232.258, -14.5711)","(-0.236572, -0.45202, 0.860065)","(57.911, 232.258, -14.5711)","(64.5817, 237.038, -34.1107)","(-0.314758, -0.225574, 0.921978)","(64.5817, 237.038, -34.1107)","(70.4531, 235.282, -47.7809)","(-0.391922, 0.117228, 0.912499)",102,58.752685546875,15.583267211914062,"(15.6546, 203.509, 74.2797)","(29.8019, 211.92, 13.6888)","(-0.225325, -0.133971, 0.965029)","(29.8019, 211.92, 13.6888)","(30.2782, 229.859, -24.5752)","(-0.0112679, -0.424465, 0.905374)","(30.2782, 229.859, -24.5752)","(33.4166, 234.872, -48.7973)","(-0.125873, -0.201032, 0.971464)","(33.4166, 234.872, -48.7973)","(37.6844, 233.189, -64.623)","(-0.259009, 0.102123, 0.960461)",103,56.49227523803711,14.828466415405273,"(5.7809, 200.028, 70.726)","(10.4352, 205.269, 14.7916)","(-0.0825647, -0.0929727, 0.992239)","(10.4352, 205.269, 14.7916)","(4.8506, 219.096, -21.4353)","(0.142552, -0.352945, 0.924721)","(4.8506, 219.096, -21.4353)","(4.09717, 222.886, -45.4156)","(0.0310186, -0.156049, 0.987262)","(4.09717, 222.886, -45.4156)","(6.34093, 220.415, -61.4546)","(-0.13696, 0.150822, 0.979027)",104,44.28889846801758,13.171802520751953,"(-2.52477, 190.449, 68.9067)","(-5.83348, 195.191, 17.0452)","(0.0634061, -0.0908726, 0.993842)","(-5.83348, 195.191, 17.0452)","(-17.5541, 201.413, -10.9752)","(0.378039, -0.200689, 0.903776)","(-17.5541, 201.413, -10.9752)","(-21.5543, 201.517, -27.6514)","(0.233256, -0.00604761, 0.972397)","(-21.5543, 201.517, -27.6514)","(-21.4589, 197.281, -42.1591)","(-0.00631408, 0.280231, 0.959912)"
-1,24.44219970703125,200.6160125732422,32.70466613769531,0.3118894100189209,0.2638147175312042,0.16178372502326965,0.11623212695121765,0.12459538131952286,-0.9853761196136475,6.605899333953857,186.2482147216797,97.20368957519531,-21.636428833007812,155.9737548828125,336.6324768066406,100,45.696754455566406,16.610929489135742,"(35.838, 186.663, 84.984)","(35.838, 186.663, 84.984)","(0, 0, 0)","(35.838, 186.663, 84.984)","(73.1046, 200.31, 63.9365)","(-0.829576, -0.303784, 0.468529)","(73.1046, 200.31, 63.9365)","(97.305, 208.574, 48.4508)","(-0.809492, -0.276425, 0.517988)","(97.305, 208.574, 48.4508)","(113.965, 214.309, 37.9313)","(-0.811849, -0.279489, 0.512628)",101,51.563690185546875,15.86676025390625,"(25.2192, 203.693, 77.7529)","(48.5613, 213.969, 16.6545)","(-0.352558, -0.155211, 0.922828)","(48.5613, 213.969, 16.6545)","(57.5212, 230.911, -15.7758)","(-0.23785, -0.449761, 0.860896)","(57.5212, 230.911, -15.7758)","(64.194, 235.653, -35.3242)","(-0.314859, -0.223721, 0.922395)","(64.194, 235.653, -35.3242)","(70.0498, 233.854, -48.9955)","(-0.390878, 0.12009, 0.912575)",102,58.752685546875,15.583267211914062,"(15.1393, 202.973, 73.2064)","(29.342, 210.752, 12.5441)","(-0.226206, -0.123899, 0.966168)","(29.342, 210.752, 12.5441)","(29.8351, 228.593, -25.7654)","(-0.0116663, -0.42215, 0.906451)","(29.8351, 228.593, -25.7654)","(32.9771, 233.471, -50.0146)","(-0.126016, -0.195623, 0.972549)","(32.9771, 233.471, -50.0146)","(37.2363, 231.64, -65.8262)","(-0.258491, 0.111117, 0.959602)",103,56.49227523803711,14.828466415405273,"(5.24234, 199.527, 69.6833)","(9.93095, 204.241, 13.7049)","(-0.0831729, -0.0836236, 0.99302)","(9.93095, 204.241, 13.7049)","(4.35564, 217.922, -22.5789)","(0.142314, -0.349212, 0.926174)","(4.35564, 217.922, -22.5789)","(3.64868, 221.459, -46.5993)","(0.0291051, -0.14563, 0.988911)","(3.64868, 221.459, -46.5993)","(5.92491, 218.733, -62.5923)","(-0.138942, 0.16639, 0.976222)",104,44.28889846801758,13.171802520751953,"(-3.12767, 189.989, 67.9485)","(-6.40521, 194.293, 16.0469)","(0.0628087, -0.0824924, 0.99461)","(-6.40521, 194.293, 16.0469)","(-18.1387, 200.365, -12.0011)","(0.378454, -0.195837, 0.904666)","(-18.1387, 200.365, -12.0011)","(-22.1343, 200.31, -28.6786)","(0.232989, 0.00318352, 0.972474)","(-22.1343, 200.31, -28.6786)","(-21.9893, 195.833, -43.1132)","(-0.00959808, 0.296222, 0.955071)"
-1,23.96418571472168,199.72024536132812,31.738174438476562,0.30389726161956787,0.2575399875640869,0.16327878832817078,0.11126334220170975,0.12256261706352234,-0.9862042665481567,6.0924787521362305,185.78012084960938,96.31452941894531,-20.942523956298828,155.99960327148438,335.9445495605469,100,45.696754455566406,16.610929489135742,"(35.2683, 185.947, 84.0851)","(35.2683, 185.947, 84.0851)","(0, 0, 0)","(35.2683, 185.947, 84.0851)","(72.7128, 199.041, 63.0018)","(-0.833535, -0.291467, 0.469326)","(72.7128, 199.041, 63.0018)","(97.0373, 206.947, 47.5237)","(-0.813645, -0.264449, 0.517733)","(97.0373, 206.947, 47.5237)","(113.801, 212.461, 37.0515)","(-0.816925, -0.268712, 0.510321)",101,51.563690185546875,15.86676025390625,"(24.7775, 203.02, 76.7699)","(48.1797, 212.807, 15.6141)","(-0.353466, -0.147814, 0.923695)","(48.1797, 212.807, 15.6141)","(57.2591, 229.672, -16.8232)","(-0.241021, -0.447708, 0.861084)","(57.2591, 229.672, -16.8232)","(63.9541, 234.416, -36.3634)","(-0.315904, -0.223851, 0.922006)","(63.9541, 234.416, -36.3634)","(69.7932, 232.652, -50.0464)","(-0.389771, 0.117739, 0.913354)",102,58.752685546875,15.583267211914062,"(14.6912, 202.354, 72.2297)","(28.9353, 209.716, 11.525)","(-0.226866, -0.117246, 0.966843)","(28.9353, 209.716, 11.525)","(29.4864, 227.53, -26.7965)","(-0.0130382, -0.421501, 0.906734)","(29.4864, 227.53, -26.7965)","(32.6171, 232.381, -51.0523)","(-0.125564, -0.194588, 0.972815)","(32.6171, 232.381, -51.0523)","(36.8253, 230.546, -66.877)","(-0.255394, 0.111376, 0.9604)",103,56.49227523803711,14.828466415405273,"(4.76723, 198.966, 68.7266)","(9.47553, 203.359, 12.7238)","(-0.0835222, -0.0779261, 0.993454)","(9.47553, 203.359, 12.7238)","(3.90306, 217.003, -23.5743)","(0.142242, -0.348272, 0.926539)","(3.90306, 217.003, -23.5743)","(3.18632, 220.439, -47.6091)","(0.029508, -0.141464, 0.989504)","(3.18632, 220.439, -47.6091)","(5.4158, 217.629, -63.5941)","(-0.136089, 0.171544, 0.975732)",104,44.28889846801758,13.171802520751953,"(-3.67575, 189.483, 67.0426)","(-6.93531, 193.548, 15.1205)","(0.0624642, -0.0778998, 0.995002)","(-6.93531, 193.548, 15.1205)","(-18.7139, 199.569, -12.9195)","(0.379908, -0.194201, 0.904409)","(-18.7139, 199.569, -12.9195)","(-22.7706, 199.469, -29.582)","(0.236552, 0.00582874, 0.971601)","(-22.7706, 199.469, -29.582)","(-22.6843, 194.892, -43.9855)","(-0.00571538, 0.302871, 0.953014)"
-1,23.50044059753418,198.72174072265625,30.714529037475586,0.29175758361816406,0.24933235347270966,0.1643991619348526,0.10663916170597076,0.1199965626001358,-0.9870303273200989,5.613846778869629,185.3504638671875,95.40180206298828,-20.297563552856445,156.1934356689453,335.2325439453125,100,45.696754455566406,16.610929489135742,"(34.7266, 185.153, 83.1315)","(34.7266, 185.153, 83.1315)","(0, 0, 0)","(34.7266, 185.153, 83.1315)","(72.3412, 197.504, 61.9036)","(-0.837319, -0.274949, 0.472545)","(72.3412, 197.504, 61.9036)","(96.7956, 204.949, 46.4016)","(-0.81799, -0.249025, 0.518535)","(96.7956, 204.949, 46.4016)","(113.671, 210.175, 35.9611)","(-0.822368, -0.254671, 0.508777)",101,51.563690185546875,15.86676025390625,"(24.4212, 202.299, 75.7231)","(47.8396, 211.426, 14.4717)","(-0.353711, -0.137867, 0.925138)","(47.8396, 211.426, 14.4717)","(57.0735, 228.197, -17.9713)","(-0.245124, -0.445182, 0.861236)","(57.0735, 228.197, -17.9713)","(63.7767, 232.994, -37.4956)","(-0.316291, -0.226373, 0.921257)","(63.7767, 232.994, -37.4956)","(69.5695, 231.364, -51.2149)","(-0.386676, 0.108804, 0.915775)",102,58.752685546875,15.583267211914062,"(14.3208, 201.719, 71.202)","(28.5547, 208.531, 10.4307)","(-0.226703, -0.108482, 0.967904)","(28.5547, 208.531, 10.4307)","(29.1827, 226.297, -27.9117)","(-0.0148601, -0.420374, 0.907229)","(29.1827, 226.297, -27.9117)","(32.2565, 231.175, -52.1694)","(-0.123277, -0.19566, 0.972893)","(32.2565, 231.175, -52.1694)","(36.3507, 229.412, -68.0321)","(-0.248476, 0.107042, 0.962705)",103,56.49227523803711,14.828466415405273,"(4.35327, 198.423, 67.7353)","(9.02513, 202.406, 11.6986)","(-0.0828758, -0.0706421, 0.994053)","(9.02513, 202.406, 11.6986)","(3.48134, 215.957, -24.6384)","(0.14151, -0.345914, 0.927534)","(3.48134, 215.957, -24.6384)","(2.71364, 219.311, -48.6833)","(0.0316058, -0.138063, 0.989919)","(2.71364, 219.311, -48.6833)","(4.77711, 216.561, -64.7011)","(-0.125955, 0.167813, 0.977739)",104,44.28889846801758,13.171802520751953,"(-4.20057, 189.027, 66.1242)","(-7.49349, 192.799, 14.1821)","(0.0631035, -0.0722829, 0.995386)","(-7.49349, 192.799, 14.1821)","(-19.3227, 198.8, -13.8411)","(0.38154, -0.19353, 0.903866)","(-19.3227, 198.8, -13.8411)","(-23.4926, 198.707, -30.4757)","(0.243152, 0.00539988, 0.969973)","(-23.4926, 198.707, -30.4757)","(-23.5493, 194.078, -44.8629)","(0.00375359, 0.306265, 0.951939)"
-1,23.07542610168457,197.80941772460938,29.703645706176758,0.2786186635494232,0.24086716771125793,0.16365692019462585,0.10271398723125458,0.1159270778298378,-0.987932562828064,5.27215051651001,185.0375213623047,94.53277587890625,-19.68551254272461,156.8693084716797,334.5827331542969,100,45.696754455566406,16.610929489135742,"(34.3184, 184.442, 82.1687)","(34.3184, 184.442, 82.1687)","(0, 0, 0)","(34.3184, 184.442, 82.1687)","(72.0681, 196.016, 60.7437)","(-0.840329, -0.257652, 0.476931)","(72.0681, 196.016, 60.7437)","(96.6418, 202.995, 45.2136)","(-0.821977, -0.233446, 0.519477)","(96.6418, 202.995, 45.2136)","(113.624, 207.932, 34.8054)","(-0.827567, -0.240578, 0.507204)",101,51.563690185546875,15.86676025390625,"(24.1961, 201.664, 74.6848)","(47.5103, 210.113, 13.2964)","(-0.352137, -0.127616, 0.927207)","(47.5103, 210.113, 13.2964)","(56.9243, 226.7, -19.1891)","(-0.249905, -0.440316, 0.862363)","(56.9243, 226.7, -19.1891)","(63.6693, 231.403, -38.7219)","(-0.318259, -0.221935, 0.921659)","(63.6693, 231.403, -38.7219)","(69.4285, 229.767, -52.4546)","(-0.384434, 0.109202, 0.916671)",102,58.752685546875,15.583267211914062,"(14.0738, 201.178, 70.202)","(28.1778, 207.426, 9.33979)","(-0.224633, -0.099503, 0.96935)","(28.1778, 207.426, 9.33979)","(28.8659, 225.049, -29.0674)","(-0.0162826, -0.416996, 0.908762)","(28.8659, 225.049, -29.0674)","(31.8993, 229.817, -53.3523)","(-0.12166, -0.191206, 0.973981)","(31.8993, 229.817, -53.3523)","(35.873, 228.058, -69.2462)","(-0.241159, 0.106749, 0.964597)",103,56.49227523803711,14.828466415405273,"(4.05498, 197.982, 66.7904)","(8.57982, 201.547, 10.7137)","(-0.0802676, -0.0632484, 0.994765)","(8.57982, 201.547, 10.7137)","(3.02906, 214.91, -25.6922)","(0.141688, -0.341095, 0.929289)","(3.02906, 214.91, -25.6922)","(2.1979, 218.085, -49.7591)","(0.0342184, -0.130734, 0.990827)","(2.1979, 218.085, -49.7591)","(4.06053, 215.385, -65.8098)","(-0.113696, 0.164838, 0.979746)",104,44.28889846801758,13.171802520751953,"(-4.61783, 188.68, 65.2692)","(-8.04545, 192.158, 13.3153)","(0.0656848, -0.0666555, 0.995612)","(-8.04545, 192.158, 13.3153)","(-19.9322, 198.048, -14.7069)","(0.383398, -0.189971, 0.903834)","(-19.9322, 198.048, -14.7069)","(-24.1887, 197.871, -31.3189)","(0.248196, 0.0103593, 0.968654)","(-24.1887, 197.871, -31.3189)","(-24.3774, 193.13, -45.6686)","(0.0124868, 0.313652, 0.949456)"
-1,22.696203231811523,196.87933349609375,28.766868591308594,0.2656169831752777,0.23548811674118042,0.1643783450126648,0.0995439887046814,0.10985598713159561,-0.988950252532959,4.896528244018555,184.56092834472656,93.68104553222656,-19.29088020324707,157.86788940429688,333.978271484375,100,45.696754455566406,16.610929489135742,"(33.8827, 183.548, 81.2533)","(33.8827, 183.548, 81.2533)","(0, 0, 0)","(33.8827, 183.548, 81.2533)","(71.7521, 194.412, 59.6681)","(-0.842993, -0.241835, 0.480498)","(71.7521, 194.412, 59.6681)","(96.4728, 201.019, 44.209)","(-0.826899, -0.221012, 0.517099)","(96.4728, 201.019, 44.209)","(113.608, 205.766, 33.9641)","(-0.835018, -0.231302, 0.499244)",101,51.563690185546875,15.86676025390625,"(23.9597, 200.869, 73.7323)","(47.2477, 208.822, 12.2678)","(-0.351741, -0.120123, 0.928358)","(47.2477, 208.822, 12.2678)","(56.8916, 225.266, -20.2233)","(-0.256008, -0.4365, 0.862513)","(56.8916, 225.266, -20.2233)","(63.6785, 230.001, -39.7339)","(-0.320242, -0.223432, 0.92061)","(63.6785, 230.001, -39.7339)","(69.4004, 228.527, -53.5005)","(-0.381945, 0.0983687, 0.918935)",102,58.752685546875,15.583267211914062,"(13.8227, 200.495, 69.2721)","(27.8749, 206.363, 8.36024)","(-0.223808, -0.0934592, 0.970142)","(27.8749, 206.363, 8.36024)","(28.7217, 223.899, -30.0841)","(-0.0200381, -0.414911, 0.909642)","(28.7217, 223.899, -30.0841)","(31.731, 228.688, -54.3676)","(-0.120691, -0.192092, 0.973927)","(31.731, 228.688, -54.3676)","(35.5713, 227.096, -70.3117)","(-0.233069, 0.0966577, 0.967645)",103,56.49227523803711,14.828466415405273,"(3.75768, 197.412, 65.8921)","(8.20819, 200.734, 9.79449)","(-0.0789492, -0.0589205, 0.995136)","(8.20819, 200.734, 9.79449)","(2.75067, 213.936, -26.6838)","(0.139308, -0.337008, 0.931138)","(2.75067, 213.936, -26.6838)","(1.87859, 217.036, -50.7592)","(0.0359031, -0.127599, 0.991176)","(1.87859, 217.036, -50.7592)","(3.51426, 214.545, -66.8685)","(-0.0998419, 0.152005, 0.983324)",104,44.28889846801758,13.171802520751953,"(-5.03342, 188.214, 64.4202)","(-8.52711, 191.562, 12.4621)","(0.066951, -0.0641419, 0.995692)","(-8.52711, 191.562, 12.4621)","(-20.3882, 197.35, -15.5921)","(0.382572, -0.186707, 0.904864)","(-20.3882, 197.35, -15.5921)","(-24.7248, 197.159, -32.1832)","(0.252867, 0.011161, 0.967437)","(-24.7248, 197.159, -32.1832)","(-25.1003, 192.437, -46.5352)","(0.0248479, 0.31244, 0.949612)"
-1,22.415870666503906,195.97320556640625,27.855798721313477,0.2568512260913849,0.23023106157779694,0.16546136140823364,0.09752100706100464,0.10390602052211761,-0.9897944927215576,4.581849098205566,184.0706024169922,92.83486938476562,-19.114011764526367,158.82330322265625,333.3372497558594,100,45.696754455566406,16.610929489135742,"(33.5278, 182.752, 80.386)","(33.5278, 182.752, 80.386)","(0, 0, 0)","(33.5278, 182.752, 80.386)","(71.5061, 193.107, 58.7421)","(-0.845417, -0.230507, 0.481805)","(71.5061, 193.107, 58.7421)","(96.3644, 199.463, 43.3984)","(-0.831499, -0.212594, 0.513238)","(96.3644, 199.463, 43.3984)","(113.639, 204.096, 33.3378)","(-0.841826, -0.225758, 0.490267)",101,51.563690185546875,15.86676025390625,"(23.746, 200.128, 72.8045)","(47.0553, 207.644, 11.2931)","(-0.352062, -0.113528, 0.929066)","(47.0553, 207.644, 11.2931)","(56.9424, 223.934, -21.2023)","(-0.262466, -0.432425, 0.862624)","(56.9424, 223.934, -21.2023)","(63.8066, 228.674, -40.6847)","(-0.323888, -0.223661, 0.919278)","(63.8066, 228.674, -40.6847)","(69.5364, 227.322, -54.4605)","(-0.38247, 0.090199, 0.919554)",102,58.752685546875,15.583267211914062,"(13.603, 199.822, 68.3529)","(27.6595, 205.333, 7.4087)","(-0.223878, -0.0877843, 0.970656)","(27.6595, 205.333, 7.4087)","(28.6752, 222.714, -31.1016)","(-0.0240334, -0.411256, 0.911203)","(28.6752, 222.714, -31.1016)","(31.7, 227.476, -55.3887)","(-0.121315, -0.190978, 0.974069)","(31.7, 227.476, -55.3887)","(35.4563, 226.015, -71.3654)","(-0.227967, 0.0886613, 0.969624)",103,56.49227523803711,14.828466415405273,"(3.50976, 196.811, 64.992)","(7.94702, 199.876, 8.87868)","(-0.0787141, -0.0543736, 0.995413)","(7.94702, 199.876, 8.87868)","(2.59201, 212.846, -27.6979)","(0.136691, -0.331085, 0.933648)","(2.59201, 212.846, -27.6979)","(1.70225, 215.848, -51.785)","(0.0366313, -0.123574, 0.991659)","(1.70225, 215.848, -51.785)","(3.14526, 213.576, -67.9449)","(-0.088082, 0.138711, 0.986408)",104,44.28889846801758,13.171802520751953,"(-5.3598, 187.682, 63.562)","(-8.8632, 190.856, 11.5938)","(0.0671371, -0.0608257, 0.995888)","(-8.8632, 190.856, 11.5938)","(-20.7081, 196.503, -16.4961)","(0.382049, -0.182132, 0.906017)","(-20.7081, 196.503, -16.4961)","(-25.1113, 196.28, -33.0693)","(0.256751, 0.0130019, 0.96639)","(-25.1113, 196.28, -33.0693)","(-25.6332, 191.563, -47.4185)","(0.0345327, 0.312096, 0.949423)"
-1,22.10413360595703,195.10256958007812,26.94782829284668,0.2502378225326538,0.22446036338806152,0.16561470925807953,0.0959317535161972,0.09813293069601059,-0.9905387759208679,4.278034687042236,183.62380981445312,92.00362396240234,-19.031665802001953,159.7792510986328,332.68682861328125,100,45.696754455566406,16.610929489135742,"(33.1905, 182.062, 79.5285)","(33.1905, 182.062, 79.5285)","(0, 0, 0)","(33.1905, 182.062, 79.5285)","(71.2418, 191.875, 57.7602)","(-0.847041, -0.218426, 0.484574)","(71.2418, 191.875, 57.7602)","(96.1617, 197.889, 42.3792)","(-0.833562, -0.201186, 0.514489)","(96.1617, 197.889, 42.3792)","(113.473, 202.279, 32.2721)","(-0.843598, -0.213907, 0.49253)",101,51.563690185546875,15.86676025390625,"(23.5086, 199.462, 71.8748)","(46.7976, 206.541, 10.304)","(-0.351756, -0.106931, 0.929964)","(46.7976, 206.541, 10.304)","(56.8529, 222.693, -22.2086)","(-0.266929, -0.428767, 0.86308)","(56.8529, 222.693, -22.2086)","(63.7888, 227.346, -41.6866)","(-0.327273, -0.219537, 0.919073)","(63.7888, 227.346, -41.6866)","(69.5396, 225.951, -55.4493)","(-0.383871, 0.0931476, 0.918677)",102,58.752685546875,15.583267211914062,"(13.359, 199.198, 67.4354)","(27.3836, 204.333, 6.451)","(-0.22337, -0.0817866, 0.971296)","(27.3836, 204.333, 6.451)","(28.5111, 221.535, -32.1364)","(-0.026677, -0.407027, 0.913026)","(28.5111, 221.535, -32.1364)","(31.5645, 226.177, -56.443)","(-0.122461, -0.186181, 0.974854)","(31.5645, 226.177, -56.443)","(35.2926, 224.681, -72.423)","(-0.22626, 0.090818, 0.969824)",103,56.49227523803711,14.828466415405273,"(3.24371, 196.234, 64.0994)","(7.63929, 199.005, 7.9676)","(-0.0779747, -0.0491614, 0.995743)","(7.63929, 199.005, 7.9676)","(2.35125, 211.708, -28.7125)","(0.134981, -0.324253, 0.936291)","(2.35125, 211.708, -28.7125)","(1.46075, 214.538, -52.8203)","(0.0366618, -0.116535, 0.99251)","(1.46075, 214.538, -52.8203)","(2.78839, 212.328, -68.9987)","(-0.0810403, 0.134919, 0.987537)",104,44.28889846801758,13.171802520751953,"(-5.68387, 187.153, 62.7222)","(-9.22365, 190.103, 10.7432)","(0.0678341, -0.0565167, 0.996095)","(-9.22365, 190.103, 10.7432)","(-21.0471, 195.549, -17.3953)","(0.381358, -0.17566, 0.907585)","(-21.0471, 195.549, -17.3953)","(-25.4754, 195.224, -33.9601)","(0.258212, 0.0189614, 0.965902)","(-25.4754, 195.224, -33.9601)","(-26.0698, 190.432, -48.2818)","(0.0393306, 0.317027, 0.947601)"
-1,21.821697235107422,194.2299041748047,26.08563995361328,0.24563823640346527,0.2169073075056076,0.16512846946716309,0.09458548575639725,0.09186860918998718,-0.9912687540054321,4.029282093048096,183.261962890625,91.23796844482422,-18.953298568725586,160.9395294189453,332.0985412597656,100,45.696754455566406,16.610929489135742,"(32.9148, 181.505, 78.7421)","(32.9148, 181.505, 78.7421)","(0, 0, 0)","(32.9148, 181.505, 78.7421)","(70.9998, 190.784, 56.7996)","(-0.847792, -0.206548, 0.488453)","(70.9998, 190.784, 56.7996)","(95.9515, 196.456, 41.34)","(-0.834625, -0.189716, 0.517116)","(95.9515, 196.456, 41.34)","(113.287, 200.613, 31.176)","(-0.84477, -0.202583, 0.495301)",101,51.563690185546875,15.86676025390625,"(23.2956, 198.891, 70.9801)","(46.5428, 205.453, 9.33606)","(-0.351125, -0.0991037, 0.931069)","(46.5428, 205.453, 9.33606)","(56.714, 221.427, -23.2283)","(-0.270006, -0.424041, 0.864457)","(56.714, 221.427, -23.2283)","(63.6998, 225.978, -42.7126)","(-0.329627, -0.214741, 0.919365)","(63.6998, 225.978, -42.7126)","(69.4678, 224.527, -56.4623)","(-0.385024, 0.0968501, 0.917811)",102,58.752685546875,15.583267211914062,"(13.1399, 198.639, 66.5539)","(27.1155, 203.298, 5.52006)","(-0.222589, -0.0742047, 0.972084)","(27.1155, 203.298, 5.52006)","(28.3187, 220.231, -33.184)","(-0.0284691, -0.400656, 0.915786)","(28.3187, 220.231, -33.184)","(31.3951, 224.691, -57.5218)","(-0.123381, -0.178879, 0.976104)","(31.3951, 224.691, -57.5218)","(35.1037, 223.113, -73.4985)","(-0.225074, 0.0957465, 0.969626)",103,56.49227523803711,14.828466415405273,"(3.00871, 195.693, 63.2497)","(7.35123, 198.061, 7.09528)","(-0.0770335, -0.0420108, 0.996143)","(7.35123, 198.061, 7.09528)","(2.11841, 210.364, -29.7288)","(0.133572, -0.314043, 0.939965)","(2.11841, 210.364, -29.7288)","(1.23094, 212.944, -53.8649)","(0.036537, -0.106192, 0.993674)","(1.23094, 212.944, -53.8649)","(2.45497, 210.749, -70.0536)","(-0.0747157, 0.13396, 0.988166)",104,44.28889846801758,13.171802520751953,"(-5.95764, 186.641, 61.9448)","(-9.54491, 189.248, 9.95074)","(0.0687442, -0.0499635, 0.996382)","(-9.54491, 189.248, 9.95074)","(-21.3607, 194.383, -18.2493)","(0.381108, -0.165642, 0.909571)","(-21.3607, 194.383, -18.2493)","(-25.8066, 193.887, -34.8052)","(0.259247, 0.028923, 0.965378)","(-25.8066, 193.887, -34.8052)","(-26.4475, 188.96, -49.0787)","(0.0424034, 0.326009, 0.944415)"
-1,21.500978469848633,193.37646484375,25.220481872558594,0.2404847890138626,0.21021635830402374,0.16493858397006989,0.0932016670703888,0.08575227111577988,-0.991947591304779,3.7298312187194824,182.87591552734375,90.45443725585938,-18.916507720947266,162.03964233398438,331.4799499511719,100,45.696754455566406,16.610929489135742,"(32.5861, 180.91, 77.9404)","(32.5861, 180.91, 77.9404)","(0, 0, 0)","(32.5861, 180.91, 77.9404)","(70.7104, 189.701, 55.8657)","(-0.848667, -0.195693, 0.491394)","(70.7104, 189.701, 55.8657)","(95.6998, 195.064, 40.3568)","(-0.835884, -0.179389, 0.518765)","(95.6998, 195.064, 40.3568)","(113.062, 199.01, 30.1547)","(-0.846079, -0.192306, 0.49716)",101,51.563690185546875,15.86676025390625,"(23.0418, 198.296, 70.0852)","(46.2583, 204.383, 8.38095)","(-0.350661, -0.09194, 0.931978)","(46.2583, 204.383, 8.38095)","(56.5695, 220.199, -24.2165)","(-0.273722, -0.419849, 0.865334)","(56.5695, 220.199, -24.2165)","(63.6105, 224.684, -43.696)","(-0.33223, -0.211646, 0.919146)","(63.6105, 224.684, -43.696)","(69.3971, 223.216, -57.4361)","(-0.386261, 0.0980153, 0.917167)",102,58.752685546875,15.583267211914062,"(12.8806, 198.065, 65.6704)","(26.8173, 202.298, 4.5966)","(-0.221968, -0.0674106, 0.972721)","(26.8173, 202.298, 4.5966)","(28.1015, 219.008, -34.2016)","(-0.0303859, -0.395379, 0.918015)","(28.1015, 219.008, -34.2016)","(31.1864, 223.349, -58.5597)","(-0.123725, -0.174135, 0.976918)","(31.1864, 223.349, -58.5597)","(34.8672, 221.726, -74.5383)","(-0.223389, 0.0985404, 0.969736)",103,56.49227523803711,14.828466415405273,"(2.73226, 195.148, 62.3935)","(7.0299, 197.165, 6.22188)","(-0.0762373, -0.0357672, 0.996448)","(7.0299, 197.165, 6.22188)","(1.85533, 209.108, -30.7286)","(0.132085, -0.304871, 0.94319)","(1.85533, 209.108, -30.7286)","(0.947405, 211.511, -54.8821)","(0.0373788, -0.0989119, 0.994394)","(0.947405, 211.511, -54.8821)","(2.0346, 209.418, -71.094)","(-0.0663633, 0.127756, 0.989583)",104,44.28889846801758,13.171802520751953,"(-6.27825, 186.131, 61.1508)","(-9.90501, 188.448, 9.14572)","(0.0695012, -0.0444107, 0.996593)","(-9.90501, 188.448, 9.14572)","(-21.7354, 193.351, -19.0896)","(0.381579, -0.158132, 0.91071)","(-21.7354, 193.351, -19.0896)","(-26.2297, 192.749, -35.6289)","(0.262066, 0.0350987, 0.964411)","(-26.2297, 192.749, -35.6289)","(-26.9479, 187.736, -49.8688)","(0.0475177, 0.331689, 0.942191)"
