1,"(111.886, 277.486, 260.45)",-0.13874463737,0.871680438519,0.303592383862,"(-0.18453, 0.891492, -0.413752)","(109.01, 222.177, 307.917)","(156.838, -8.888, 415.157)",180,49.849521637,19.550485611,"(80.8723, 236.398, 289.243)","(80.8723, 236.398, 289.243)","(0, 0, 0)","(80.8723, 236.398, 289.243)","(58.1344, 264.829, 258.084)","(0.474509, -0.593329, 0.650232)","(58.1344, 264.829, 258.084)","(59.3874, 279.392, 228.93)","(-0.0384212, -0.446522, 0.893948)","(59.3874, 279.392, 228.93)","(72.8491, 281.478, 211.167)","(-0.601354, -0.0931915, 0.793529)",181,56.2496261597,18.6746234894,"(92.1063, 254.271, 297.737)","(93.346, 301.798, 245.513)","(-0.017554, -0.672972, 0.73946)","(93.346, 301.798, 245.513)","(99.5846, 305.229, 205.041)","(-0.151813, -0.0834943, 0.984876)","(99.5846, 305.229, 205.041)","(97.6968, 288.791, 188.895)","(0.0816537, 0.71105, 0.698384)","(97.6968, 288.791, 188.895)","(93.8513, 272.913, 188.469)","(0.235306, 0.971571, 0.0260789)",182,64.0919342041,18.3409614563,"(103.908, 254.926, 297.849)","(114.191, 298.778, 248.282)","(-0.153537, -0.654753, 0.740084)","(114.191, 298.778, 248.282)","(115.045, 304.088, 202.493)","(-0.0185293, -0.115173, 0.993173)","(115.045, 304.088, 202.493)","(108.506, 286.601, 182.713)","(0.240396, 0.642918, 0.727232)","(108.506, 286.601, 182.713)","(102.611, 269.653, 183.764)","(0.327984, 0.942872, -0.0584659)",183,61.6261024475,17.4525871277,"(115.446, 252.598, 297.118)","(133.451, 289.764, 253.411)","(-0.299419, -0.618077, 0.726862)","(133.451, 289.764, 253.411)","(133.496, 299.466, 211.791)","(-0.00107257, -0.227021, 0.973889)","(133.496, 299.466, 211.791)","(125.061, 282.353, 193.404)","(0.318338, 0.645852, 0.693928)","(125.061, 282.353, 193.404)","(118.554, 265.723, 194.102)","(0.364113, 0.930534, -0.0390927)",184,48.3137245178,15.5027523041,"(125.511, 244.036, 293.648)","(149.649, 277.427, 256.221)","(-0.433641, -0.599877, 0.672386)","(149.649, 277.427, 256.221)","(148.708, 288.646, 224.329)","(0.0278402, -0.331711, 0.94297)","(148.708, 288.646, 224.329)","(140.455, 278.198, 211.186)","(0.441113, 0.558487, 0.702504)","(140.455, 278.198, 211.186)","(132.75, 263.63, 210.698)","(0.46736, 0.883572, 0.0295929)"
1,"(111.778, 277.486, 260.595)",-0.116195581853,0.86762213707,0.27897888422,"(-0.182985, 0.893738, -0.409572)","(109.828, 222.37, 308.312)","(157.256, -9.27693, 414.469)",180,49.849521637,19.550485611,"(81.6206, 235.949, 289.654)","(81.6206, 235.949, 289.654)","(0, 0, 0)","(81.6206, 235.949, 289.654)","(58.3319, 263.724, 258.31)","(0.486003, -0.579611, 0.654104)","(58.3319, 263.724, 258.31)","(59.2875, 278.143, 229.074)","(-0.0293002, -0.442129, 0.896473)","(59.2875, 278.143, 229.074)","(72.6231, 280.475, 211.246)","(-0.595724, -0.104194, 0.796402)",181,56.2496261597,18.6746234894,"(92.4725, 254.111, 298.031)","(92.739, 301.302, 245.489)","(-0.00377301, -0.668196, 0.743975)","(92.739, 301.302, 245.489)","(99.2364, 304.85, 205.067)","(-0.158113, -0.0863453, 0.983639)","(99.2364, 304.85, 205.067)","(97.7277, 288.315, 188.979)","(0.0652587, 0.715182, 0.695885)","(97.7277, 288.315, 188.979)","(94.143, 272.375, 188.608)","(0.219352, 0.975381, 0.0227083)",182,64.0919342041,18.3409614563,"(104.258, 255.015, 298.143)","(113.641, 298.738, 248.285)","(-0.140109, -0.652835, 0.74443)","(113.641, 298.738, 248.285)","(114.916, 304.058, 202.507)","(-0.0276472, -0.115378, 0.992937)","(114.916, 304.058, 202.507)","(108.711, 286.093, 183.05)","(0.228122, 0.660496, 0.715336)","(108.711, 286.093, 183.05)","(103.044, 269.069, 184.124)","(0.315267, 0.94712, -0.0597478)",183,61.6261024475,17.4525871277,"(115.842, 252.925, 297.432)","(133.084, 290.166, 253.481)","(-0.286723, -0.619322, 0.730911)","(133.084, 290.166, 253.481)","(132.974, 299.985, 211.888)","(0.00256644, -0.229766, 0.973242)","(132.974, 299.985, 211.888)","(125.043, 283.065, 193.103)","(0.299306, 0.638562, 0.708981)","(125.043, 283.065, 193.103)","(118.918, 266.292, 193.824)","(0.342753, 0.938557, -0.0403965)",184,48.3137245178,15.5027523041,"(126.087, 244.553, 294.023)","(149.537, 278.191, 256.38)","(-0.421271, -0.604312, 0.676267)","(149.537, 278.191, 256.38)","(148.522, 289.512, 224.526)","(0.0299886, -0.334713, 0.941843)","(148.522, 289.512, 224.526)","(140.569, 279.043, 211.217)","(0.425141, 0.559587, 0.71142)","(140.569, 279.043, 211.217)","(133.187, 264.306, 210.826)","(0.447758, 0.893841, 0.0236974)"
1,"(111.756, 277.58, 260.883)",-0.101687632501,0.869723558426,0.262225687504,"(-0.185915, 0.895427, -0.404532)","(110.54, 222.385, 308.523)","(158.727, -9.69932, 413.373)",180,49.849521637,19.550485611,"(82.2374, 235.584, 289.936)","(82.2374, 235.584, 289.936)","(0, 0, 0)","(82.2374, 235.584, 289.936)","(58.6785, 263.156, 258.616)","(0.491643, -0.575401, 0.653606)","(58.6785, 263.156, 258.616)","(59.6723, 277.598, 229.393)","(-0.0304734, -0.442844, 0.896081)","(59.6723, 277.598, 229.393)","(73.0243, 280.129, 211.604)","(-0.596452, -0.113042, 0.794649)",181,56.2496261597,18.6746234894,"(92.8185, 253.903, 298.317)","(92.3554, 301.114, 245.794)","(0.00655703, -0.668484, 0.743697)","(92.3554, 301.114, 245.794)","(99.1633, 304.946, 205.45)","(-0.165668, -0.0932592, 0.981762)","(99.1633, 304.946, 205.45)","(97.9352, 288.473, 189.275)","(0.0531204, 0.712547, 0.69961)","(97.9352, 288.473, 189.275)","(94.4926, 272.503, 188.826)","(0.210653, 0.977174, 0.027515)",182,64.0919342041,18.3409614563,"(104.589, 254.984, 298.424)","(113.295, 298.864, 248.581)","(-0.129994, -0.655173, 0.744211)","(113.295, 298.864, 248.581)","(114.989, 304.451, 202.849)","(-0.0367466, -0.121198, 0.991948)","(114.989, 304.451, 202.849)","(109.024, 286.261, 183.526)","(0.219318, 0.668765, 0.710389)","(109.024, 286.261, 183.526)","(103.478, 269.194, 184.534)","(0.308552, 0.949553, -0.0560721)",183,61.6261024475,17.4525871277,"(116.203, 253.068, 297.708)","(132.866, 290.582, 253.766)","(-0.277101, -0.623861, 0.730761)","(132.866, 290.582, 253.766)","(132.568, 300.702, 212.247)","(0.0069756, -0.236802, 0.971533)","(132.568, 300.702, 212.247)","(125.016, 284.194, 192.945)","(0.284996, 0.623026, 0.728434)","(125.016, 284.194, 192.945)","(119.171, 267.315, 193.523)","(0.32706, 0.944451, -0.0323143)",184,48.3137245178,15.5027523041,"(126.572, 244.853, 294.292)","(149.498, 278.855, 256.654)","(-0.41188, -0.610853, 0.676176)","(149.498, 278.855, 256.654)","(148.477, 290.593, 224.951)","(0.0301849, -0.347057, 0.937358)","(148.477, 290.593, 224.951)","(140.79, 280.41, 211.269)","(0.410907, 0.544329, 0.731342)","(140.79, 280.41, 211.269)","(133.631, 265.566, 210.763)","(0.434221, 0.900284, 0.030684)"
1,"(111.748, 277.648, 261.136)",-0.0845432579517,0.873600780964,0.248046949506,"(-0.190747, 0.897042, -0.398662)","(111.184, 222.311, 308.613)","(160.624, -10.1921, 411.941)",180,49.849521637,19.550485611,"(82.8063, 235.154, 290.047)","(82.8063, 235.154, 290.047)","(0, 0, 0)","(82.8063, 235.154, 290.047)","(58.9714, 262.546, 258.777)","(0.497402, -0.571619, 0.652567)","(58.9714, 262.546, 258.777)","(60.0367, 277.052, 229.588)","(-0.0326658, -0.4448, 0.895034)","(60.0367, 277.052, 229.588)","(73.4296, 279.812, 211.864)","(-0.598278, -0.123298, 0.791745)",181,56.2496261597,18.6746234894,"(93.0948, 253.613, 298.485)","(92.025, 300.918, 246.056)","(0.0151486, -0.66981, 0.742378)","(92.025, 300.918, 246.056)","(99.2074, 305.027, 205.804)","(-0.174781, -0.0999941, 0.979517)","(99.2074, 305.027, 205.804)","(98.2733, 288.581, 189.582)","(0.0404041, 0.711378, 0.701647)","(98.2733, 288.581, 189.582)","(94.9672, 272.584, 189.09)","(0.202299, 0.97886, 0.0301292)",182,64.0919342041,18.3409614563,"(104.847, 254.871, 298.618)","(112.991, 298.977, 248.88)","(-0.121587, -0.658551, 0.742648)","(112.991, 298.977, 248.88)","(115.124, 304.871, 203.204)","(-0.046269, -0.127851, 0.990713)","(115.124, 304.871, 203.204)","(109.411, 286.398, 184.075)","(0.210029, 0.67916, 0.703299)","(109.411, 286.398, 184.075)","(104.007, 269.286, 185.096)","(0.300664, 0.952034, -0.056853)",183,61.6261024475,17.4525871277,"(116.491, 253.131, 297.921)","(132.674, 290.979, 254.087)","(-0.269121, -0.629424, 0.728971)","(132.674, 290.979, 254.087)","(132.229, 301.253, 212.606)","(0.0103982, -0.240395, 0.970619)","(132.229, 301.253, 212.606)","(125.061, 285.09, 192.871)","(0.270514, 0.610003, 0.744794)","(125.061, 285.09, 192.871)","(119.491, 268.114, 193.291)","(0.311718, 0.949884, -0.0234978)",184,48.3137245178,15.5027523041,"(126.988, 245.079, 294.509)","(149.474, 279.497, 256.984)","(-0.403975, -0.61833, 0.674146)","(149.474, 279.497, 256.984)","(148.497, 291.676, 225.447)","(0.0289099, -0.360098, 0.932466)","(148.497, 291.676, 225.447)","(141.101, 281.81, 211.378)","(0.395328, 0.527387, 0.75205)","(141.101, 281.81, 211.378)","(134.179, 266.858, 210.793)","(0.419859, 0.906897, 0.0354273)"
1,"(111.827, 277.764, 261.372)",-0.0698162168264,0.877447068691,0.236644595861,"(-0.196103, 0.899089, -0.391385)","(111.804, 222.275, 308.66)","(162.632, -10.7589, 410.102)",180,49.849521637,19.550485611,"(83.3595, 234.845, 290.125)","(83.3595, 234.845, 290.125)","(0, 0, 0)","(83.3595, 234.845, 290.125)","(59.2681, 262.12, 258.95)","(0.502754, -0.569203, 0.650574)","(59.2681, 262.12, 258.95)","(60.428, 276.702, 229.803)","(-0.035567, -0.447133, 0.89376)","(60.428, 276.702, 229.803)","(73.8407, 279.684, 212.13)","(-0.599166, -0.133197, 0.789467)",181,56.2496261597,18.6746234894,"(93.3997, 253.411, 298.627)","(91.8459, 300.821, 246.305)","(0.0220017, -0.671308, 0.740852)","(91.8459, 300.821, 246.305)","(99.3332, 305.258, 206.144)","(-0.182201, -0.107977, 0.977315)","(99.3332, 305.258, 206.144)","(98.6671, 288.898, 189.822)","(0.0288107, 0.707662, 0.705963)","(98.6671, 288.898, 189.822)","(95.487, 272.877, 189.267)","(0.194592, 0.980295, 0.0340069)",182,64.0919342041,18.3409614563,"(105.135, 254.814, 298.787)","(112.828, 299.135, 249.168)","(-0.114864, -0.661756, 0.740868)","(112.828, 299.135, 249.168)","(115.357, 305.44, 203.567)","(-0.054842, -0.136746, 0.989087)","(115.357, 305.44, 203.567)","(109.869, 286.771, 184.563)","(0.201753, 0.686373, 0.698704)","(109.869, 286.771, 184.563)","(104.588, 269.619, 185.567)","(0.293821, 0.954226, -0.0558759)",183,61.6261024475,17.4525871277,"(116.801, 253.222, 298.11)","(132.599, 291.372, 254.397)","(-0.262722, -0.63444, 0.726955)","(132.599, 291.372, 254.397)","(132.313, 301.841, 212.964)","(0.00670103, -0.244975, 0.969506)","(132.313, 301.841, 212.964)","(125.52, 286.145, 192.726)","(0.256337, 0.592386, 0.763786)","(125.52, 286.145, 192.726)","(120.094, 269.118, 192.918)","(0.30361, 0.952735, -0.01077)",184,48.3137245178,15.5027523041,"(127.404, 245.309, 294.701)","(149.536, 280.093, 257.302)","(-0.397593, -0.6249, 0.671878)","(149.536, 280.093, 257.302)","(148.653, 292.808, 225.974)","(0.0260915, -0.375928, 0.926282)","(148.653, 292.808, 225.974)","(141.533, 283.342, 211.493)","(0.380611, 0.505983, 0.774026)","(141.533, 283.342, 211.493)","(134.793, 268.317, 210.685)","(0.408795, 0.911308, 0.0490442)"
1,"(111.909, 277.886, 261.683)",-0.0539930947125,0.876043975353,0.222042143345,"(-0.201192, 0.901745, -0.382594)","(112.493, 222.462, 309.011)","(164.64, -11.2598, 408.175)",180,49.849521637,19.550485611,"(83.9793, 234.667, 290.514)","(83.9793, 234.667, 290.514)","(0, 0, 0)","(83.9793, 234.667, 290.514)","(59.5276, 261.62, 259.339)","(0.510273, -0.562455, 0.650589)","(59.5276, 261.62, 259.339)","(60.6835, 276.145, 230.162)","(-0.0354429, -0.445392, 0.894634)","(60.6835, 276.145, 230.162)","(74.0552, 279.304, 212.489)","(-0.597334, -0.141124, 0.789479)",181,56.2496261597,18.6746234894,"(93.752, 253.393, 298.978)","(91.6417, 300.627, 246.517)","(0.0298802, -0.66881, 0.742833)","(91.6417, 300.627, 246.517)","(99.3653, 305.292, 206.426)","(-0.187949, -0.113543, 0.975594)","(99.3653, 305.292, 206.426)","(99.0027, 289.006, 190.021)","(0.0156831, 0.704468, 0.709563)","(99.0027, 289.006, 190.021)","(95.9991, 272.953, 189.408)","(0.183791, 0.982249, 0.0375232)",182,64.0919342041,18.3409614563,"(105.467, 254.956, 299.153)","(112.64, 299.234, 249.418)","(-0.107103, -0.66112, 0.742596)","(112.64, 299.234, 249.418)","(115.503, 305.827, 203.878)","(-0.0620876, -0.143006, 0.987772)","(115.503, 305.827, 203.878)","(110.295, 286.991, 184.961)","(0.191455, 0.692533, 0.695516)","(110.295, 286.991, 184.961)","(105.176, 269.788, 185.923)","(0.28482, 0.957085, -0.0535397)",183,61.6261024475,17.4525871277,"(117.154, 253.52, 298.5)","(132.506, 291.756, 254.702)","(-0.255295, -0.635857, 0.728362)","(132.506, 291.756, 254.702)","(132.427, 302.333, 213.296)","(0.00184093, -0.247496, 0.968887)","(132.427, 302.333, 213.296)","(126.056, 287.137, 192.545)","(0.240445, 0.573481, 0.783139)","(126.056, 287.137, 192.545)","(120.776, 270.064, 192.468)","(0.295472, 0.955342, 0.00432713)",184,48.3137245178,15.5027523041,"(127.87, 245.743, 295.131)","(149.59, 280.717, 257.668)","(-0.39019, -0.62831, 0.673037)","(149.59, 280.717, 257.668)","(148.792, 293.882, 226.525)","(0.0235655, -0.389267, 0.920824)","(148.792, 293.882, 226.525)","(141.969, 284.827, 211.644)","(0.364742, 0.484035, 0.795408)","(141.969, 284.827, 211.644)","(135.404, 269.747, 210.495)","(0.398161, 0.914666, 0.0696708)"
1,"(111.974, 278.001, 262.025)",-0.0438875667751,0.872137308121,0.208578705788,"(-0.205435, 0.904106, -0.374684)","(113.097, 222.735, 309.495)","(166.343, -11.5986, 406.609)",180,49.849521637,19.550485611,"(84.5056, 234.634, 291.076)","(84.5056, 234.634, 291.076)","(0, 0, 0)","(84.5056, 234.634, 291.076)","(59.6306, 261.31, 259.999)","(0.519107, -0.556706, 0.648541)","(59.6306, 261.31, 259.999)","(60.7156, 275.761, 230.783)","(-0.0332689, -0.443115, 0.895847)","(60.7156, 275.761, 230.783)","(74.0049, 279.037, 213.069)","(-0.593651, -0.146337, 0.791306)",181,56.2496261597,18.6746234894,"(94.0874, 253.5, 299.446)","(91.4655, 300.457, 246.76)","(0.0371243, -0.664896, 0.746013)","(91.4655, 300.457, 246.76)","(99.3185, 305.371, 206.724)","(-0.191101, -0.119573, 0.97426)","(99.3185, 305.371, 206.724)","(99.1951, 289.203, 190.199)","(0.00534079, 0.699324, 0.714785)","(99.1951, 289.203, 190.199)","(96.3485, 273.127, 189.47)","(0.174183, 0.983705, 0.0445567)",182,64.0919342041,18.3409614563,"(105.786, 255.185, 299.608)","(112.479, 299.296, 249.658)","(-0.0999315, -0.658627, 0.745805)","(112.479, 299.296, 249.658)","(115.581, 306.185, 204.178)","(-0.0673013, -0.149414, 0.986482)","(115.581, 306.185, 204.178)","(110.604, 287.323, 185.224)","(0.183007, 0.693472, 0.696853)","(110.604, 287.323, 185.224)","(105.607, 270.075, 186.026)","(0.277963, 0.959555, -0.0446202)",183,61.6261024475,17.4525871277,"(117.487, 253.867, 298.956)","(132.423, 292.049, 254.969)","(-0.248383, -0.634969, 0.731519)","(132.423, 292.049, 254.969)","(132.519, 302.845, 213.619)","(-0.00224332, -0.252609, 0.967566)","(132.519, 302.845, 213.619)","(126.515, 288.316, 192.288)","(0.226597, 0.548299, 0.804998)","(126.515, 288.316, 192.288)","(121.329, 271.221, 191.815)","(0.29017, 0.956608, 0.0265041)",184,48.3137245178,15.5027523041,"(128.281, 246.186, 295.62)","(149.621, 281.203, 257.979)","(-0.383372, -0.629086, 0.676222)","(149.621, 281.203, 257.979)","(148.909, 294.863, 227.047)","(0.0210462, -0.403894, 0.914564)","(148.909, 294.863, 227.047)","(142.336, 286.299, 211.769)","(0.351377, 0.457764, 0.816693)","(142.336, 286.299, 211.769)","(135.875, 271.22, 210.123)","(0.391865, 0.914593, 0.0998079)"
1,"(112.026, 278.146, 262.392)",-0.0403034724295,0.868500113487,0.198974266648,"(-0.208992, 0.906503, -0.366845)","(113.542, 223.008, 309.967)","(167.71, -11.9475, 405.049)",180,49.849521637,19.550485611,"(84.8706, 234.734, 291.669)","(84.8706, 234.734, 291.669)","(0, 0, 0)","(84.8706, 234.734, 291.669)","(59.606, 261.33, 260.837)","(0.527237, -0.555019, 0.643409)","(59.606, 261.33, 260.837)","(60.6141, 275.776, 231.616)","(-0.0309096, -0.442977, 0.896)","(60.6141, 275.776, 231.616)","(73.7773, 279.159, 213.829)","(-0.588024, -0.151106, 0.794604)",181,56.2496261597,18.6746234894,"(94.3591, 253.688, 299.945)","(91.356, 300.422, 247.08)","(0.0425225, -0.661728, 0.748538)","(91.356, 300.422, 247.08)","(99.2563, 305.598, 207.087)","(-0.192252, -0.125964, 0.973228)","(99.2563, 305.598, 207.087)","(99.2811, 289.601, 190.396)","(-0.00107152, 0.691934, 0.72196)","(99.2811, 289.601, 190.396)","(96.5345, 273.515, 189.52)","(0.168067, 0.984319, 0.0535639)",182,64.0919342041,18.3409614563,"(106.048, 255.443, 300.076)","(112.381, 299.395, 249.94)","(-0.0945675, -0.656258, 0.748587)","(112.381, 299.395, 249.94)","(115.628, 306.653, 204.527)","(-0.0704246, -0.157419, 0.985017)","(115.628, 306.653, 204.527)","(110.778, 287.854, 185.477)","(0.178314, 0.69114, 0.700378)","(110.778, 287.854, 185.477)","(105.85, 270.577, 186.032)","(0.27416, 0.961188, -0.0308696)",183,61.6261024475,17.4525871277,"(117.755, 254.19, 299.405)","(132.378, 292.285, 255.238)","(-0.243184, -0.633522, 0.734515)","(132.378, 292.285, 255.238)","(132.617, 303.306, 213.948)","(-0.00558205, -0.257872, 0.966163)","(132.617, 303.306, 213.948)","(126.886, 289.517, 192.059)","(0.216293, 0.52039, 0.826082)","(126.886, 289.517, 192.059)","(121.715, 272.44, 191.045)","(0.289314, 0.95555, 0.0567488)",184,48.3137245178,15.5027523041,"(128.587, 246.559, 296.077)","(149.646, 281.551, 258.255)","(-0.378317, -0.628643, 0.679473)","(149.646, 281.551, 258.255)","(149.012, 295.708, 227.546)","(0.0187376, -0.418576, 0.907988)","(149.012, 295.708, 227.546)","(142.63, 287.72, 211.879)","(0.341136, 0.426986, 0.837442)","(142.63, 287.72, 211.879)","(136.188, 272.715, 209.6)","(0.390739, 0.91006, 0.138253)"
1,"(112.08, 278.31, 262.778)",-0.0394690297544,0.86441218853,0.191334247589,"(-0.210831, 0.909376, -0.358587)","(113.895, 223.305, 310.464)","(168.54, -12.3946, 403.405)",180,49.849521637,19.550485611,"(85.159, 234.921, 292.304)","(85.159, 234.921, 292.304)","(0, 0, 0)","(85.159, 234.921, 292.304)","(59.5181, 261.433, 261.712)","(0.535092, -0.553267, 0.638414)","(59.5181, 261.433, 261.712)","(60.4269, 275.846, 232.471)","(-0.027869, -0.441951, 0.896607)","(60.4269, 275.846, 232.471)","(73.4585, 279.291, 214.599)","(-0.582139, -0.153928, 0.798386)",181,56.2496261597,18.6746234894,"(94.599, 253.944, 300.477)","(91.2894, 300.446, 247.428)","(0.0468625, -0.658458, 0.751157)","(91.2894, 300.446, 247.428)","(99.2101, 305.917, 207.477)","(-0.192749, -0.133116, 0.972177)","(99.2101, 305.917, 207.477)","(99.3451, 290.112, 190.605)","(-0.00583777, 0.683617, 0.729818)","(99.3451, 290.112, 190.605)","(96.6773, 274.023, 189.55)","(0.163245, 0.984475, 0.0645013)",182,64.0919342041,18.3409614563,"(106.281, 255.741, 300.571)","(112.326, 299.508, 250.238)","(-0.0902461, -0.65349, 0.751536)","(112.326, 299.508, 250.238)","(115.697, 307.187, 204.903)","(-0.0731202, -0.166558, 0.983317)","(115.697, 307.187, 204.903)","(110.96, 288.579, 185.639)","(0.174148, 0.684135, 0.70826)","(110.96, 288.579, 185.639)","(106.076, 271.282, 185.828)","(0.271723, 0.962318, -0.0105528)",183,61.6261024475,17.4525871277,"(117.992, 254.529, 299.876)","(132.362, 292.494, 255.513)","(-0.23898, -0.631356, 0.737752)","(132.362, 292.494, 255.513)","(132.733, 303.835, 214.311)","(-0.00867764, -0.265378, 0.964105)","(132.733, 303.835, 214.311)","(127.257, 290.905, 191.841)","(0.206667, 0.487968, 0.848043)","(127.257, 290.905, 191.841)","(122.076, 273.889, 190.114)","(0.289884, 0.952174, 0.0966004)",184,48.3137245178,15.5027523041,"(128.843, 246.923, 296.551)","(149.676, 281.835, 258.531)","(-0.374271, -0.627201, 0.683038)","(149.676, 281.835, 258.531)","(149.145, 296.524, 228.07)","(0.0157031, -0.434286, 0.900638)","(149.145, 296.524, 228.07)","(142.931, 289.143, 212.042)","(0.332163, 0.394528, 0.856747)","(142.931, 289.143, 212.042)","(136.463, 274.29, 208.976)","(0.392293, 0.900849, 0.185947)"
1,"(112.139, 278.437, 263.081)",-0.0366405844688,0.857704043388,0.182618707418,"(-0.210803, 0.912711, -0.350029)","(114.253, 223.682, 310.998)","(168.891, -12.8818, 401.722)",180,49.849521637,19.550485611,"(85.4809, 235.125, 292.958)","(85.4809, 235.125, 292.958)","(0, 0, 0)","(85.4809, 235.125, 292.958)","(59.4343, 261.404, 262.507)","(0.543558, -0.548394, 0.635459)","(59.4343, 261.404, 262.507)","(60.176, 275.704, 233.206)","(-0.0227441, -0.438475, 0.898456)","(60.176, 275.704, 233.206)","(73.0594, 279.184, 215.233)","(-0.57552, -0.155456, 0.802876)",181,56.2496261597,18.6746234894,"(94.8457, 254.249, 300.981)","(91.2146, 300.367, 247.618)","(0.0514145, -0.653017, 0.755596)","(91.2146, 300.367, 247.618)","(99.1269, 306, 207.689)","(-0.192542, -0.137063, 0.971669)","(99.1269, 306, 207.689)","(99.3926, 290.335, 190.688)","(-0.0114964, 0.677594, 0.735347)","(99.3926, 290.335, 190.688)","(96.8316, 274.237, 189.514)","(0.156712, 0.985027, 0.0718587)",182,64.0919342041,18.3409614563,"(106.52, 256.103, 301.04)","(112.26, 299.549, 250.394)","(-0.0857153, -0.648698, 0.756204)","(112.26, 299.549, 250.394)","(115.719, 307.523, 205.117)","(-0.0750232, -0.172957, 0.982068)","(115.719, 307.523, 205.117)","(111.12, 289.03, 185.709)","(0.169105, 0.679912, 0.713529)","(111.12, 289.03, 185.709)","(106.315, 271.709, 185.596)","(0.267304, 0.963592, 0.00628192)",183,61.6261024475,17.4525871277,"(118.234, 254.941, 300.331)","(132.34, 292.666, 255.68)","(-0.234579, -0.627365, 0.742553)","(132.34, 292.666, 255.68)","(132.842, 304.171, 214.524)","(-0.0117532, -0.269211, 0.963009)","(132.842, 304.171, 214.524)","(127.612, 291.873, 191.644)","(0.197381, 0.46412, 0.863501)","(127.612, 291.873, 191.644)","(122.453, 274.924, 189.302)","(0.288701, 0.94841, 0.131034)",184,48.3137245178,15.5027523041,"(129.115, 247.364, 297.038)","(149.71, 282.111, 258.737)","(-0.369991, -0.62423, 0.688072)","(149.71, 282.111, 258.737)","(149.258, 297.177, 228.461)","(0.0133724, -0.44547, 0.895197)","(149.258, 297.177, 228.461)","(143.216, 290.307, 212.142)","(0.32295, 0.367219, 0.872269)","(143.216, 290.307, 212.142)","(136.751, 275.621, 208.357)","(0.392159, 0.890781, 0.229609)"
